Number of computed data,Time spent in total,Time spent on the quantum circuit,Cost function
1,33.65077328681946,31.19396162033081,0.07966101814746293
100,33.860299825668335,31.19396162033081,0.07419610880477184
200,34.09882998466492,31.19396162033081,0.07329275086257461
300,34.301355838775635,31.19396162033081,0.07366210776137463
400,34.497880697250366,31.19396162033081,0.07394759836990336
500,34.65440058708191,31.19396162033081,0.07394514673367295
600,34.80742001533508,31.19396162033081,0.07402573281002187
700,34.94993805885315,31.19396162033081,0.07412862887820729
800,35.095956802368164,31.19396162033081,0.07466033540618587
900,35.24197506904602,31.19396162033081,0.0746880398404677
1000,35.39299440383911,31.19396162033081,0.07469900628231954
1100,35.5350124835968,31.19396162033081,0.07469931093749459
1200,35.68403124809265,31.19396162033081,0.07450344928938475
1300,35.8420512676239,31.19396162033081,0.07473450868264098
1400,35.96906757354736,31.19396162033081,0.07483325018551468
1500,36.096083641052246,31.19396162033081,0.07472500521843431
1600,36.22409987449646,31.19396162033081,0.07460779231278432
1700,36.3471155166626,31.19396162033081,0.0744687951065245
1800,36.472631216049194,31.19396162033081,0.0744052714672226
1900,36.599647521972656,31.19396162033081,0.0743745379976404
2000,36.728163957595825,31.19396162033081,0.07442459048528165
4000,39.08646321296692,31.19396162033081,0.0747759292681888
6000,41.205732345581055,31.19396162033081,0.07490762103409607
8000,43.35100483894348,31.19396162033081,0.07493740215259766
10000,45.49177670478821,31.19396162033081,0.07497501330753521
12000,47.50903272628784,31.19396162033081,0.07493921735798846
14000,49.60779929161072,31.19396162033081,0.07499012097549339
16000,51.850584268569946,31.19396162033081,0.07502420390681512
18000,53.84983801841736,31.19396162033081,0.07504108850377714
20000,55.853092432022095,31.19396162033081,0.07505746321168275
22000,57.79833936691284,31.19396162033081,0.07506349287852233
24000,59.79259276390076,31.19396162033081,0.07502925595205469
26000,61.69383430480957,31.19396162033081,0.0750362123482744
28000,63.68308687210083,31.19396162033081,0.07504032466591858
30000,65.62533330917358,31.19396162033081,0.07503256546002458
32000,67.58708262443542,31.19396162033081,0.07502354544679088
34000,69.45231914520264,31.19396162033081,0.0750265841107951
36000,71.3940658569336,31.19396162033081,0.07502848136320914
38000,73.26330327987671,31.19396162033081,0.07503047578718515
40000,75.21605110168457,31.19396162033081,0.07502516607896617
42000,77.18330121040344,31.19396162033081,0.07502203003081659
44000,79.0705406665802,31.19396162033081,0.075030010125165
46000,81.05429267883301,31.19396162033081,0.07505707129241651
48000,83.03754448890686,31.19396162033081,0.07505985061252461
50000,84.99179267883301,31.19396162033081,0.07506002639279971
