Number of computed data,Time spent in total,Time spent on the quantum circuit,Cost function
1,33.34823489189148,31.0549418926239,0.05832213509982799
100,33.46624994277954,31.0549418926239,0.08465165428188724
200,33.58826541900635,31.0549418926239,0.08403123566357219
300,33.71378135681152,31.0549418926239,0.08453325293207305
400,33.834796667099,31.0549418926239,0.08473245581720686
500,33.9553120136261,31.0549418926239,0.08527219921883665
600,34.077327489852905,31.0549418926239,0.08509360153748258
700,34.20434355735779,31.0549418926239,0.08466789661371424
800,34.32835936546326,31.0549418926239,0.08418049724264781
900,34.448874711990356,31.0549418926239,0.0836967206207208
1000,34.5688898563385,31.0549418926239,0.08341360446935724
1100,34.69090509414673,31.0549418926239,0.0836683867803864
1200,34.81342101097107,31.0549418926239,0.0836770697989582
1300,34.92843556404114,31.0549418926239,0.08367643988917924
1400,35.046950578689575,31.0549418926239,0.08354335524500447
1500,35.16596555709839,31.0549418926239,0.08338885368000247
1600,35.284480571746826,31.0549418926239,0.08304645684546447
1700,35.40349578857422,31.0549418926239,0.08314533481018224
1800,35.52051067352295,31.0549418926239,0.0828913518242306
1900,35.63752555847168,31.0549418926239,0.08281074882231723
2000,35.75604057312012,31.0549418926239,0.082726543294437
4000,37.69378662109375,31.0549418926239,0.08259385248523494
6000,39.62703227996826,31.0549418926239,0.08275915962199584
8000,41.51977252960205,31.0549418926239,0.0830148595538872
10000,43.51002526283264,31.0549418926239,0.08303541233165897
12000,45.403265714645386,31.0549418926239,0.08309502025162294
14000,47.37801647186279,31.0549418926239,0.08307698367925205
16000,49.32776403427124,31.0549418926239,0.08311602754141939
18000,51.22700524330139,31.0549418926239,0.08320944582384557
20000,53.201255798339844,31.0549418926239,0.08319387716836144
22000,55.13200092315674,31.0549418926239,0.08315654810104689
24000,57.00573921203613,31.0549418926239,0.08307663269829003
26000,59.00249242782593,31.0549418926239,0.08310107189038637
28000,60.91623544692993,31.0549418926239,0.08302681144499507
30000,62.871984004974365,31.0549418926239,0.08302202792082028
32000,64.88073897361755,31.0549418926239,0.08299400630158829
34000,66.81298422813416,31.0549418926239,0.08300716842212008
36000,68.77373313903809,31.0549418926239,0.0829839197859017
38000,70.70947909355164,31.0549418926239,0.08296186083383573
40000,72.60221934318542,31.0549418926239,0.08297432604924407
42000,74.57647013664246,31.0549418926239,0.08296428118158153
44000,76.56022214889526,31.0549418926239,0.08294573877988111
46000,78.71749591827393,31.0549418926239,0.08289323162550975
48000,80.60973620414734,31.0549418926239,0.08290563646435911
50000,82.52297925949097,31.0549418926239,0.08286197704414436
