Number of computed data,Time spent in total,Time spent on the quantum circuit,Cost function
1,33.0641987323761,30.75441074371338,0.05601875395115598
100,33.18321394920349,30.75441074371338,0.0655771975240843
200,33.30472922325134,30.75441074371338,0.06411264975950554
300,33.42874503135681,30.75441074371338,0.06385990077656445
400,33.5527606010437,30.75441074371338,0.063949287935294
500,33.67427611351013,30.75441074371338,0.06407500729991007
600,33.7982919216156,30.75441074371338,0.06390659616891221
700,33.92180776596069,30.75441074371338,0.0639755914574286
800,34.04932379722595,30.75441074371338,0.06371552846547798
900,34.17233920097351,30.75441074371338,0.06348441916436635
1000,34.29185461997986,30.75441074371338,0.0635743379235002
1100,34.409369468688965,30.75441074371338,0.06376271107345419
1200,34.5323851108551,30.75441074371338,0.0636772581894852
1300,34.65690088272095,30.75441074371338,0.06389314210076533
1400,34.77741622924805,30.75441074371338,0.06366395333052201
1500,34.89843153953552,30.75441074371338,0.06372339633325892
1600,35.02344751358032,30.75441074371338,0.06367418346304057
1700,35.14346265792847,30.75441074371338,0.06369030034254927
1800,35.26247787475586,30.75441074371338,0.06361048199303676
1900,35.38149309158325,30.75441074371338,0.06359827789008862
2000,35.50600862503052,30.75441074371338,0.06350806099879837
4000,37.4472553730011,30.75441074371338,0.06374604440743144
6000,39.5655243396759,30.75441074371338,0.06374898968812921
8000,41.49576950073242,30.75441074371338,0.06370252128339589
10000,43.422013998031616,30.75441074371338,0.06375214763467453
12000,45.34025764465332,30.75441074371338,0.06371443976103193
14000,47.26500201225281,30.75441074371338,0.06367287596394396
16000,49.14924120903015,30.75441074371338,0.0636558804147944
18000,51.08148670196533,30.75441074371338,0.06369068450686025
20000,53.00873136520386,30.75441074371338,0.0637078433920133
22000,54.90647220611572,30.75441074371338,0.06366091073045078
24000,56.80871391296387,30.75441074371338,0.06363410339679815
26000,58.8029670715332,30.75441074371338,0.0636975678112303
28000,60.73571252822876,30.75441074371338,0.06363969964682879
30000,62.64795541763306,30.75441074371338,0.06360659635070214
32000,64.56069827079773,30.75441074371338,0.06363654992869262
34000,66.4734411239624,30.75441074371338,0.0636593386621815
36000,68.43018960952759,30.75441074371338,0.06364244000748831
38000,70.33843183517456,30.75441074371338,0.06363075400715189
40000,72.27367758750916,30.75441074371338,0.06364946382598485
42000,74.17691946029663,30.75441074371338,0.06365720108599249
44000,76.1036639213562,30.75441074371338,0.0636199801159297
46000,78.01740717887878,30.75441074371338,0.06362185505434599
48000,79.94165134429932,30.75441074371338,0.06363012968967355
50000,81.88489818572998,30.75441074371338,0.06362533648283826
