Number of computed data,Time spent in total,Time spent on the quantum circuit,Cost function
1,33.17921328544617,30.860415935516357,0.06860517079112861
100,33.335233211517334,30.860415935516357,0.059026123244599236
200,33.456748485565186,30.860415935516357,0.05931280538799591
300,33.576263666152954,30.860415935516357,0.05898913185076305
400,33.69527888298035,30.860415935516357,0.05912938602597932
500,33.81779432296753,30.860415935516357,0.059550368324334274
600,33.936309576034546,30.860415935516357,0.05977879344894343
700,34.05882501602173,30.860415935516357,0.059471501651209034
800,34.18484091758728,30.860415935516357,0.059596472870002797
900,34.30685639381409,30.860415935516357,0.059398979165478434
1000,34.42737174034119,30.860415935516357,0.05943017660777522
1100,34.54838705062866,30.860415935516357,0.059449250029235394
1200,34.668402433395386,30.860415935516357,0.059520706906088065
1300,34.788917779922485,30.860415935516357,0.05964234810928205
1400,34.910433292388916,30.860415935516357,0.05940175207050831
1500,35.029948472976685,30.860415935516357,0.05958322824746304
1600,35.154964208602905,30.860415935516357,0.05958160727843987
1700,35.27597951889038,30.860415935516357,0.059636759064226615
1800,35.39749503135681,30.860415935516357,0.05960980650746416
1900,35.517510414123535,30.860415935516357,0.059627343249301606
2000,35.63752555847168,30.860415935516357,0.05962638798754254
4000,37.604775190353394,30.860415935516357,0.05920633040858759
6000,39.557523250579834,30.860415935516357,0.05901989016683654
8000,41.50177025794983,30.860415935516357,0.058963704656425135
10000,43.4940230846405,30.860415935516357,0.05882399297762351
12000,45.51077938079834,30.860415935516357,0.05889288357665889
14000,47.49803161621094,30.860415935516357,0.05893832823960673
16000,49.50178599357605,30.860415935516357,0.058962857448888316
18000,51.45103359222412,30.860415935516357,0.0590730809647305
20000,53.45078754425049,30.860415935516357,0.059045534202242476
22000,55.47704458236694,30.860415935516357,0.05904139229211004
24000,57.43929386138916,30.860415935516357,0.05901911046031529
26000,59.39254188537598,30.860415935516357,0.05898846152148488
28000,61.597821950912476,30.860415935516357,0.059006455616177844
30000,63.56957221031189,30.860415935516357,0.05899229018805448
32000,65.5073184967041,30.860415935516357,0.059043613751347826
34000,67.47756862640381,30.860415935516357,0.059029478135973604
36000,69.49882507324219,30.860415935516357,0.0590243024225638
38000,71.48007678985596,30.860415935516357,0.05901791029476146
40000,73.46832942962646,30.860415935516357,0.059006704969530574
42000,75.447580575943,30.860415935516357,0.05899061613327656
44000,77.4083297252655,30.860415935516357,0.058993100890681466
46000,79.3985824584961,30.860415935516357,0.059013605916174335
48000,81.34833002090454,30.860415935516357,0.05896944023272356
50000,83.33958292007446,30.860415935516357,0.058942566747288046
